LINEID,DRAWORD,POINT_X,POINT_Y
271, 4215, 476198.57151, 4977685.25239
271, 4216, 476210.826924, 4977698.5321
271, 4217, 476221.039698, 4977709.76747
271, 4218, 476238.402564, 4977731.21519
272, 4220, 476169.973698, 4977450.3356
272, 4221, 476069.888168, 4977459.52833
273, 4223, 476271.083527, 4977511.61863
273, 4224, 476271.083527, 4977447.27291
274, 4226, 476271.083527, 4977447.27291
274, 4227, 476209.804753, 4977449.31555
274, 4228, 476194.48623, 4977449.31555
274, 4229, 476169.973698, 4977450.3356
275, 4231, 475933.032991, 4977443.18763
275, 4232, 475939.160485, 4977462.59314
276, 4234, 476674.495565, 4977654.61194
276, 4235, 476672.452925, 4977442.16546
277, 4237, 476672.452925, 4977442.16546
277, 4238, 476772.540583, 4977441.14329
278, 4240, 474265.254879, 4977441.14329
278, 4241, 474267.297519, 4977507.53335
278, 4242, 474266.277476, 4977521.83353
278, 4243, 474256.063425, 4977556.55883
279, 4245, 476672.452925, 4977442.16546
279, 4246, 476655.090485, 4977453.40041
279, 4247, 476649.984736, 4977455.44305
279, 4248, 476644.877285, 4977455.44305
279, 4249, 476556.025424, 4977455.44305
279, 4250, 476547.854864, 4977453.40041
279, 4251, 476532.534639, 4977443.18763
279, 4252, 476530.492424, 4977442.16546
279, 4253, 476525.386675, 4977441.14329
279, 4254, 476471.257992, 4977441.14329
280, 4256, 476473.300632, 4977656.65458
280, 4257, 476471.257992, 4977441.14329
281, 4259, 476069.888168, 4977459.52833
281, 4260, 476069.888168, 4977440.12282
282, 4262, 475933.032991, 4977443.18763
282, 4263, 475972.863619, 4977444.2081
282, 4264, 476019.844765, 4977442.16546
282, 4265, 476069.888168, 4977440.12282
283, 4267, 476420.191992, 4977435.01537
283, 4268, 476419.171948, 4977442.16546
283, 4269, 476413.044028, 4977445.23027
283, 4270, 476369.12812, 4977445.23027
283, 4271, 476330.317534, 4977445.23027
283, 4272, 476271.083527, 4977447.27291
284, 4274, 476169.973698, 4977431.95056
284, 4275, 476169.973698, 4977450.3356
285, 4277, 476069.888168, 4977440.12282
285, 4278, 476121.974637, 4977436.03754
285, 4279, 476169.973698, 4977431.95056
286, 4281, 474364.321217, 4977430.93052
286, 4282, 474422.536031, 4977444.2081
286, 4283, 474468.49458, 4977458.50786
286, 4284, 474523.643732, 4977481.99822
286, 4285, 474576.750245, 4977508.55594
287, 4287, 474364.321217, 4977430.93052
287, 4288, 474365.342537, 4977541.23861
288, 4290, 475927.927667, 4977427.86528
288, 4291, 475933.032991, 4977443.18763
289, 4293, 476271.083527, 4977447.27291
289, 4294, 476271.083527, 4977426.84524
290, 4296, 476169.973698, 4977431.95056
290, 4297, 476271.083527, 4977426.84524
291, 4299, 476271.083527, 4977426.84524
291, 4300, 476409.979217, 4977425.82306
291, 4301, 476416.107137, 4977425.82306
291, 4302, 476420.191992, 4977429.91005
291, 4303, 476420.191992, 4977435.01537
292, 4305, 475593.96241, 4977480.97817
292, 4306, 475588.857087, 4977484.04299
292, 4307, 475572.516393, 4977492.21312
292, 4308, 475557.196167, 4977497.32057
292, 4309, 475537.791087, 4977503.44849
292, 4310, 475517.365113, 4977507.53335
292, 4311, 475501.024844, 4977509.57599
292, 4312, 475480.599295, 4977509.57599
292, 4313, 475459.151575, 4977508.55594
292, 4314, 475429.533295, 4977504.46853
292, 4315, 475398.894972, 4977495.27623
292, 4316, 475352.936423, 4977474.85068
292, 4317, 475283.489641, 4977443.18763
292, 4318, 475242.636416, 4977425.82306
293, 4320, 475242.636416, 4977535.11111
293, 4321, 475242.636416, 4977425.82306
294, 4323, 474071.209062, 4977418.67297
294, 4324, 474084.485665, 4977418.67297
294, 4325, 474096.742058, 4977421.73778
294, 4326, 474105.933555, 4977429.91005
294, 4327, 474112.061134, 4977439.10065
294, 4328, 474125.337869, 4977458.50786
294, 4329, 474135.550643, 4977472.80591
294, 4330, 474148.827378, 4977486.08563
294, 4331, 474166.190243, 4977501.40585
294, 4332, 474186.615792, 4977516.72608
294, 4333, 474208.062661, 4977532.0463
294, 4334, 474256.063425, 4977556.55883
295, 4336, 474255.042105, 4977578.00911
295, 4337, 474177.423912, 4977528.98362
295, 4338, 474154.956149, 4977511.61863
295, 4339, 474138.614603, 4977496.2984
295, 4340, 474118.189054, 4977471.78544
295, 4341, 474102.869723, 4977450.3356
295, 4342, 474088.570774, 4977430.93052
295, 4343, 474082.44311, 4977425.82306
295, 4344, 474071.209062, 4977418.67297
296, 4346, 474071.209062, 4977418.67297
296, 4347, 474069.166503, 4977424.8026
296, 4348, 474067.123948, 4977432.97273
296, 4349, 474066.102671, 4977441.14329
296, 4350, 474065.081389, 4977447.27291
296, 4351, 474066.102671, 4977518.76872
296, 4352, 474065.081389, 4977596.39414
297, 4354, 473956.823899, 4977417.6525
297, 4355, 473986.441753, 4977413.56765
297, 4356, 473999.718488, 4977413.56765
297, 4357, 474002.782448, 4977412.54505
297, 4358, 474019.122717, 4977412.54505
297, 4359, 474035.463283, 4977413.56765
297, 4360, 474050.783509, 4977415.61029
297, 4361, 474067.123948, 4977417.6525
297, 4362, 474071.209062, 4977418.67297
298, 4364, 475247.743441, 4977412.54505
298, 4365, 475378.469423, 4977472.80591
298, 4366, 475406.045063, 4977483.02081
298, 4367, 475428.513252, 4977490.17091
298, 4368, 475453.023655, 4977496.2984
298, 4369, 475475.491844, 4977497.32057
298, 4370, 475500.0048, 4977497.32057
298, 4371, 475525.535673, 4977494.25576
298, 4372, 475551.068673, 4977488.12827
298, 4373, 475563.324087, 4977484.04299
298, 4374, 475579.664356, 4977475.87072
298, 4375, 475593.96241, 4977468.72063
299, 4377, 475242.636416, 4977425.82306
299, 4378, 475247.743441, 4977412.54505
300, 4380, 474500.153372, 4977403.35275
300, 4381, 474508.323507, 4977411.52501
300, 4382, 474532.836463, 4977438.08018
300, 4383, 474554.282056, 4977467.70059
300, 4384, 474576.750245, 4977508.55594
301, 4386, 475743.073003, 4977394.16002
301, 4387, 475645.02841, 4977451.35777
301, 4388, 475610.302679, 4977471.78544
301, 4389, 475593.96241, 4977480.97817
302, 4391, 475593.96241, 4977468.72063
302, 4392, 475735.922912, 4977383.94724
303, 4394, 474363.299897, 4977374.75494
303, 4395, 474419.47122, 4977387.01035
303, 4396, 474491.983238, 4977410.50284
303, 4397, 474500.153372, 4977403.35275
304, 4399, 474363.299897, 4977374.75494
304, 4400, 474364.321217, 4977430.93052
305, 4402, 475242.636416, 4977425.82306
305, 4403, 475114.975246, 4977366.58438
306, 4405, 475114.975246, 4977366.58438
306, 4406, 475098.634977, 4977390.07516
306, 4407, 475089.442246, 4977414.58769
306, 4408, 475085.357391, 4977441.14329
306, 4409, 475084.334795, 4977474.85068
306, 4410, 475081.272111, 4977485.06345
306, 4411, 475076.16466, 4977494.25576
306, 4412, 475067.994526, 4977505.49071
306, 4413, 475057.781751, 4977515.70561
306, 4414, 475026.120831, 4977532.0463
307, 4416, 475942.225296, 4977359.43471
307, 4417, 475941.203125, 4977416.63033
307, 4418, 475935.075631, 4977424.8026
307, 4419, 475927.927667, 4977427.86528
308, 4421, 476069.888168, 4977440.12282
308, 4422, 476069.888168, 4977358.41211
309, 4424, 476069.888168, 4977358.41211
309, 4425, 475942.225296, 4977359.43471
310, 4427, 476169.973698, 4977431.95056
310, 4428, 476167.931058, 4977358.41211
311, 4430, 476167.931058, 4977358.41211
311, 4431, 476069.888168, 4977358.41211
312, 4433, 476271.083527, 4977426.84524
312, 4434, 476270.060931, 4977357.39207
313, 4436, 476270.060931, 4977357.39207
313, 4437, 476167.931058, 4977358.41211
314, 4439, 476471.257992, 4977441.14329
314, 4440, 476470.235821, 4977356.3699
315, 4442, 476571.343522, 4977356.3699
315, 4443, 476470.235821, 4977356.3699
316, 4445, 476470.235821, 4977356.3699
316, 4446, 476369.12812, 4977356.3699
317, 4448, 476369.12812, 4977356.3699
317, 4449, 476370.148588, 4977418.67297
318, 4451, 476369.12812, 4977356.3699
318, 4452, 476270.060931, 4977357.39207
319, 4454, 476672.452925, 4977442.16546
319, 4455, 476671.430754, 4977355.3473
320, 4457, 476671.430754, 4977355.3473
320, 4458, 476571.343522, 4977356.3699
321, 4460, 475121.103166, 4977352.28462
321, 4461, 475178.294533, 4977379.86239
321, 4462, 475247.743441, 4977412.54505
322, 4464, 475942.225296, 4977359.43471
322, 4465, 475920.777576, 4977355.3473
322, 4466, 475903.416838, 4977349.21981
323, 4468, 475927.927667, 4977427.86528
323, 4469, 475923.842387, 4977419.69514
323, 4470, 475920.777576, 4977412.54505
323, 4471, 475913.629613, 4977398.24742
323, 4472, 475906.479522, 4977369.64749
323, 4473, 475903.416838, 4977349.21981
324, 4475, 476771.517986, 4977345.13453
324, 4476, 476756.199889, 4977348.19934
324, 4477, 476705.133889, 4977353.30466
324, 4478, 476671.430754, 4977355.3473
325, 4480, 475903.416838, 4977349.21981
325, 4481, 475874.819027, 4977343.09189
325, 4482, 475863.585784, 4977341.04967
325, 4483, 475848.265558, 4977343.09189
325, 4484, 475825.797795, 4977349.21981
325, 4485, 475801.286966, 4977359.43471
325, 4486, 475770.646515, 4977377.81762
325, 4487, 475743.073003, 4977394.16002
326, 4489, 475114.975246, 4977366.58438
326, 4490, 475030.206111, 4977329.8143
327, 4492, 475026.120831, 4977532.0463
327, 4493, 475013.865843, 4977499.36321
327, 4494, 475003.653068, 4977463.61318
327, 4495, 475003.653068, 4977435.01537
327, 4496, 475007.737923, 4977408.4602
327, 4497, 475019.993337, 4977363.51957
327, 4498, 475030.206111, 4977329.8143
328, 4500, 474363.299897, 4977314.49195
328, 4501, 474424.578671, 4977331.85694
328, 4502, 474500.153372, 4977403.35275
329, 4504, 474363.299897, 4977314.49195
329, 4505, 474363.299897, 4977374.75494
330, 4507, 475035.313563, 4977312.44974
330, 4508, 475121.103166, 4977352.28462
331, 4510, 475030.206111, 4977329.8143
331, 4511, 475035.313563, 4977312.44974
332, 4513, 475030.206111, 4977329.8143
332, 4514, 474944.418636, 4977287.93678
333, 4516, 474265.254879, 4977441.14329
333, 4517, 474243.808436, 4977428.88788
333, 4518, 474221.340247, 4977412.54505
333, 4519, 474203.977381, 4977394.16002
333, 4520, 474194.785927, 4977379.86239
333, 4521, 474182.530512, 4977358.41211
333, 4522, 474173.339058, 4977332.87699
333, 4523, 474168.232458, 4977305.30177
333, 4524, 474164.147603, 4977278.74405
334, 4526, 474058.953729, 4977275.68136
334, 4527, 474164.147603, 4977278.74405
335, 4529, 474058.953729, 4977275.68136
335, 4530, 474059.975006, 4977294.0664
335, 4531, 474059.975006, 4977307.34399
335, 4532, 474062.017561, 4977321.64204
335, 4533, 474064.060112, 4977339.00703
335, 4534, 474067.123948, 4977352.28462
335, 4535, 474070.18778, 4977373.73234
335, 4536, 474071.209062, 4977382.92507
335, 4537, 474071.209062, 4977418.67297
336, 4539, 474261.170025, 4977273.63872
336, 4540, 474265.254879, 4977441.14329
337, 4542, 474164.147603, 4977278.74405
337, 4543, 474261.170025, 4977273.63872
338, 4545, 475903.416838, 4977349.21981
338, 4546, 475903.416838, 4977273.63872
339, 4548, 475735.922912, 4977383.94724
339, 4549, 475762.476381, 4977366.58438
339, 4550, 475801.286966, 4977344.11236
339, 4551, 475831.925289, 4977323.68468
339, 4552, 475867.671064, 4977298.15168
339, 4553, 475903.416838, 4977273.63872
340, 4555, 474362.278577, 4977273.63872
340, 4556, 474363.299897, 4977314.49195
341, 4558, 474261.170025, 4977273.63872
341, 4559, 474362.278577, 4977273.63872
342, 4561, 474943.396465, 4977268.53127
342, 4562, 474963.822014, 4977278.74405
342, 4563, 475035.313563, 4977312.44974
343, 4565, 474362.278577, 4977273.63872
343, 4566, 474707.477928, 4977267.5091
344, 4568, 474944.418636, 4977287.93678
344, 4569, 474921.950447, 4977279.76664
344, 4570, 474898.460087, 4977274.65919
344, 4571, 474880.077178, 4977271.59651
344, 4572, 474812.670909, 4977265.46646
345, 4574, 474707.477928, 4977267.5091
345, 4575, 474812.670909, 4977265.46646
346, 4577, 475942.225296, 4977359.43471
346, 4578, 475940.183082, 4977296.10904
346, 4579, 475942.225296, 4977269.55174
346, 4580, 475942.225296, 4977263.42382
347, 4582, 475903.416838, 4977273.63872
347, 4583, 475927.927667, 4977265.46646
347, 4584, 475942.225296, 4977263.42382
348, 4586, 474900.502727, 4977261.38161
348, 4587, 474919.906105, 4977263.42382
348, 4588, 474943.396465, 4977268.53127
349, 4590, 474944.418636, 4977287.93678
349, 4591, 474900.502727, 4977261.38161
350, 4593, 474812.670909, 4977265.46646
350, 4594, 474900.502727, 4977261.38161
351, 4596, 475942.225296, 4977263.42382
351, 4597, 475965.716082, 4977260.35901
352, 4599, 476069.888168, 4977358.41211
352, 4600, 476065.803314, 4977258.3168
353, 4602, 475965.716082, 4977260.35901
353, 4603, 476065.803314, 4977258.3168
354, 4605, 476167.931058, 4977358.41211
354, 4606, 476166.911015, 4977258.3168
355, 4608, 476065.803314, 4977258.3168
355, 4609, 476166.911015, 4977258.3168
356, 4611, 476270.060931, 4977357.39207
356, 4612, 476268.018291, 4977258.3168
357, 4614, 476166.911015, 4977258.3168
357, 4615, 476268.018291, 4977258.3168
358, 4617, 476268.018291, 4977258.3168
358, 4618, 476369.12812, 4977257.29633
359, 4620, 476470.235821, 4977356.3699
359, 4621, 476469.215352, 4977257.29633
360, 4623, 476369.12812, 4977257.29633
360, 4624, 476469.215352, 4977257.29633
361, 4626, 476571.343522, 4977356.3699
361, 4627, 476570.323053, 4977257.29633
362, 4629, 476469.215352, 4977257.29633
362, 4630, 476570.323053, 4977257.29633
363, 4632, 476671.430754, 4977355.3473
363, 4633, 476669.388114, 4977256.27416
364, 4635, 476570.323053, 4977257.29633
364, 4636, 476669.388114, 4977256.27416
365, 4638, 474057.932451, 4977255.25369
365, 4639, 474158.019683, 4977265.46646
365, 4640, 474189.679327, 4977268.53127
365, 4641, 474261.170025, 4977273.63872
366, 4643, 476669.388114, 4977256.27416
366, 4644, 476770.497943, 4977255.25369
367, 4646, 474873.949684, 4977242.99657
367, 4647, 474943.396465, 4977268.53127
368, 4649, 474900.502727, 4977261.38161
368, 4650, 474873.949684, 4977242.99657
369, 4652, 474261.170025, 4977273.63872
369, 4653, 474262.191345, 4977215.4188
369, 4654, 474259.127385, 4977208.27084
370, 4656, 474054.868619, 4977207.24867
370, 4657, 474092.655927, 4977207.24867
371, 4659, 474158.019683, 4977206.22607
371, 4660, 474158.019683, 4977224.61111
371, 4661, 474155.977043, 4977229.71856
371, 4662, 474151.890912, 4977233.80384
371, 4663, 474146.784738, 4977234.82601
371, 4664, 474102.869723, 4977234.82601
371, 4665, 474097.763335, 4977232.7838
371, 4666, 474093.677204, 4977228.69639
371, 4667, 474092.655927, 4977223.59107
371, 4668, 474092.655927, 4977207.24867
372, 4670, 474092.655927, 4977207.24867
372, 4671, 474158.019683, 4977206.22607
373, 4673, 474158.019683, 4977206.22607
373, 4674, 474241.765796, 4977204.18343
373, 4675, 474259.127385, 4977208.27084
374, 4677, 474259.127385, 4977208.27084
374, 4678, 474279.55421, 4977184.77835
375, 4680, 474873.949684, 4977242.99657
375, 4681, 474709.520568, 4977165.37072
376, 4683, 474707.477928, 4977267.5091
376, 4684, 474709.520568, 4977165.37072
377, 4686, 474153.934829, 4977078.55511
377, 4687, 474158.019683, 4977090.8101
377, 4688, 474158.019683, 4977206.22607
378, 4690, 474059.975006, 4977073.44766
378, 4691, 474138.614603, 4977073.44766
378, 4692, 474153.934829, 4977078.55511
379, 4694, 475965.716082, 4977064.25493
379, 4695, 475965.716082, 4977210.31348
379, 4696, 475965.716082, 4977260.35901
380, 4698, 475899.331558, 4977064.25493
380, 4699, 475965.716082, 4977064.25493
381, 4701, 475899.331558, 4977064.25493
381, 4702, 475866.648893, 4977150.05049
381, 4703, 475861.543569, 4977172.52081
381, 4704, 475860.520973, 4977190.90585
381, 4705, 475860.520973, 4977207.24867
381, 4706, 475866.648893, 4977220.52625
381, 4707, 475882.989162, 4977234.82601
381, 4708, 475894.224533, 4977249.12407
381, 4709, 475900.352027, 4977259.33897
381, 4710, 475903.416838, 4977273.63872
382, 4712, 476065.803314, 4977258.3168
382, 4713, 476065.803314, 4977063.23489
383, 4715, 475965.716082, 4977064.25493
383, 4716, 476065.803314, 4977063.23489
384, 4718, 476268.018291, 4977258.3168
384, 4719, 476265.976076, 4977061.19225
385, 4721, 476369.12812, 4977257.29633
385, 4722, 476367.08548, 4977061.19225
386, 4724, 476265.976076, 4977061.19225
386, 4725, 476367.08548, 4977061.19225
387, 4727, 476165.888418, 4977061.19225
387, 4728, 476265.976076, 4977061.19225
388, 4730, 476166.911015, 4977258.3168
388, 4731, 476165.888418, 4977061.19225
389, 4733, 476065.803314, 4977063.23489
389, 4734, 476165.888418, 4977061.19225
390, 4736, 476467.173137, 4977060.17008
390, 4737, 476568.280413, 4977060.17008
391, 4739, 476469.215352, 4977257.29633
391, 4740, 476467.173137, 4977060.17008
392, 4742, 476367.08548, 4977061.19225
392, 4743, 476467.173137, 4977060.17008
393, 4745, 476667.345474, 4977059.14961
393, 4746, 476669.388114, 4977256.27416
394, 4748, 476568.280413, 4977060.17008
394, 4749, 476667.345474, 4977059.14961
395, 4751, 476667.345474, 4977059.14961
395, 4752, 476769.475346, 4977059.14961
396, 4754, 474709.520568, 4977165.37072
396, 4755, 474697.265154, 4977158.22318
396, 4756, 474663.562019, 4977128.60277
396, 4757, 474561.432147, 4976983.56682
397, 4759, 474561.432147, 4976983.56682
397, 4760, 474545.091452, 4976998.88705
397, 4761, 474542.026641, 4977003.9945
397, 4762, 474544.069281, 4977112.26038
397, 4763, 474543.049238, 4977120.43051
397, 4764, 474541.006598, 4977126.56013
397, 4765, 474533.856507, 4977132.68805
397, 4766, 474472.57986, 4977176.60822
397, 4767, 474463.387129, 4977181.71354
397, 4768, 474449.0895, 4977182.73571
398, 4770, 474561.432147, 4976983.56682
398, 4771, 474532.836463, 4976946.79675
399, 4773, 474532.836463, 4976946.79675
399, 4774, 474497.090689, 4976974.37409
399, 4775, 474462.364958, 4976975.39456
400, 4777, 474354.108442, 4976896.74866
400, 4778, 474358.193297, 4977097.96019
400, 4779, 474362.278577, 4977109.19557
400, 4780, 474435.811489, 4977181.71354
400, 4781, 474449.0895, 4977182.73571
401, 4783, 474354.108442, 4976896.74866
401, 4784, 474152.912232, 4976898.7913
402, 4786, 474532.836463, 4976946.79675
402, 4787, 474488.920129, 4976891.64334
403, 4789, 474488.920129, 4976891.64334
403, 4790, 474469.515049, 4976893.68598
403, 4791, 474354.108442, 4976896.74866
404, 4793, 474597.177921, 4976885.51372
404, 4794, 474510.366147, 4976887.55636
404, 4795, 474488.920129, 4976891.64334
405, 4797, 474709.520568, 4977165.37072
405, 4798, 474718.711171, 4977150.05049
405, 4799, 474720.753386, 4977139.83772
405, 4800, 474716.668531, 4977133.7081
405, 4801, 474703.393074, 4977125.53796
405, 4802, 474694.200342, 4977120.43051
405, 4803, 474688.072848, 4977109.19557
405, 4804, 474688.072848, 4977087.74742
405, 4805, 474683.987568, 4977003.9945
405, 4806, 474686.030208, 4976992.75913
405, 4807, 474694.200342, 4976976.41673
405, 4808, 474713.605848, 4976957.01123
405, 4809, 474774.882495, 4976883.47108
406, 4811, 474774.882495, 4976883.47108
406, 4812, 474597.177921, 4976885.51372
407, 4814, 474799.392898, 4976881.42844
407, 4815, 474815.73572, 4976920.24115
407, 4816, 474834.118629, 4976957.01123
407, 4817, 474868.842232, 4977012.16463
407, 4818, 474886.204672, 4977035.65712
407, 4819, 474904.588007, 4977064.25493
407, 4820, 474935.22633, 4977102.04547
407, 4821, 474950.546556, 4977120.43051
407, 4822, 474975.056959, 4977152.09313
407, 4823, 474989.355014, 4977174.56345
407, 4824, 475003.653068, 4977196.0133
407, 4825, 475031.228283, 4977249.12407
407, 4826, 475038.378374, 4977276.70183
407, 4827, 475037.356203, 4977303.25913
407, 4828, 475035.313563, 4977312.44974
408, 4830, 474799.392898, 4976881.42844
408, 4831, 474774.882495, 4976883.47108
409, 4833, 475982.056351, 4976855.89331
409, 4834, 475899.331558, 4977064.25493
410, 4836, 476062.738503, 4976855.89331
410, 4837, 476065.803314, 4977063.23489
411, 4839, 476062.738503, 4976855.89331
411, 4840, 475982.056351, 4976855.89331
412, 4842, 476163.846204, 4976854.87327
412, 4843, 476165.888418, 4977061.19225
413, 4845, 476163.846204, 4976854.87327
413, 4846, 476062.738503, 4976855.89331
414, 4848, 476263.933436, 4976853.85067
414, 4849, 476265.976076, 4977061.19225
415, 4851, 476263.933436, 4976853.85067
415, 4852, 476163.846204, 4976854.87327
416, 4854, 476366.063308, 4976852.83063
416, 4855, 476367.08548, 4977061.19225
417, 4857, 476366.063308, 4976852.83063
417, 4858, 476263.933436, 4976853.85067
418, 4860, 476464.107901, 4976851.80846
418, 4861, 476467.173137, 4977060.17008
419, 4863, 476464.107901, 4976851.80846
419, 4864, 476366.063308, 4976852.83063
420, 4866, 476666.325431, 4976850.78799
420, 4867, 476667.345474, 4977059.14961
421, 4869, 476666.325431, 4976850.78799
421, 4870, 476564.195559, 4976850.78799
422, 4872, 476568.280413, 4977060.17008
422, 4873, 476564.195559, 4976850.78799
423, 4875, 476564.195559, 4976850.78799
423, 4876, 476464.107901, 4976851.80846
424, 4878, 476766.412663, 4976850.78799
424, 4879, 476666.325431, 4976850.78799
425, 4881, 474597.177921, 4976885.51372
425, 4882, 474598.197965, 4976822.18805
426, 4884, 474776.925135, 4976819.12537
426, 4885, 474799.392898, 4976881.42844
427, 4887, 474598.197965, 4976822.18805
427, 4888, 474776.925135, 4976819.12537
428, 4890, 476161.803564, 4976679.19687
428, 4891, 476163.846204, 4976854.87327
429, 4893, 476161.803564, 4976679.19687
429, 4894, 476049.460917, 4976679.19687
430, 4896, 476049.460917, 4976679.19687
430, 4897, 476045.375637, 4976700.64459
430, 4898, 476040.270314, 4976714.94434
430, 4899, 475982.056351, 4976855.89331
431, 4901, 476261.890796, 4976677.1521
431, 4902, 476263.933436, 4976853.85067
432, 4904, 476261.890796, 4976677.1521
432, 4905, 476161.803564, 4976679.19687
433, 4907, 476261.890796, 4976654.68178
433, 4908, 476261.890796, 4976677.1521
434, 4910, 476363.000625, 4976652.63914
434, 4911, 476366.063308, 4976852.83063
435, 4913, 476363.000625, 4976652.63914
435, 4914, 476261.890796, 4976654.68178
436, 4916, 476462.065686, 4976652.63914
436, 4917, 476464.107901, 4976851.80846
437, 4919, 476462.065686, 4976652.63914
437, 4920, 476363.000625, 4976652.63914
438, 4922, 476564.195559, 4976850.78799
438, 4923, 476564.195559, 4976651.6191
439, 4925, 476564.195559, 4976651.6191
439, 4926, 476462.065686, 4976652.63914
440, 4928, 476764.370023, 4976650.5965
440, 4929, 476664.282791, 4976649.57646
441, 4931, 476664.282791, 4976649.57646
441, 4932, 476666.325431, 4976850.78799
442, 4934, 476664.282791, 4976649.57646
442, 4935, 476564.195559, 4976651.6191
443, 4937, 476160.783095, 4976476.96274
443, 4938, 476161.803564, 4976679.19687
444, 4940, 476160.783095, 4976476.96274
444, 4941, 476088.271503, 4976477.98491
445, 4943, 476260.870753, 4976476.96274
445, 4944, 476261.890796, 4976654.68178
446, 4946, 476260.870753, 4976476.96274
446, 4947, 476160.783095, 4976476.96274
447, 4949, 476360.957985, 4976475.9427
447, 4950, 476363.000625, 4976652.63914
448, 4952, 476360.957985, 4976475.9427
448, 4953, 476260.870753, 4976476.96274
449, 4955, 476661.21798, 4976474.9201
449, 4956, 476664.282791, 4976649.57646
450, 4958, 476460.023046, 4976474.9201
450, 4959, 476462.065686, 4976652.63914
451, 4961, 476460.023046, 4976474.9201
451, 4962, 476360.957985, 4976475.9427
452, 4964, 476661.21798, 4976474.9201
452, 4965, 476560.110279, 4976473.89793
453, 4967, 476564.195559, 4976651.6191
453, 4968, 476560.110279, 4976473.89793
454, 4970, 476560.110279, 4976473.89793
454, 4971, 476460.023046, 4976474.9201
455, 4973, 476761.305212, 4976473.89793
455, 4974, 476661.21798, 4976474.9201
456, 4976, 474488.920129, 4976891.64334
456, 4977, 474321.426628, 4976714.94434
456, 4978, 474203.977381, 4976586.25079
456, 4979, 474115.125094, 4976487.17551
456, 4980, 474037.505838, 4976397.29467
457, 4982, 474656.411928, 4976382.99662
457, 4983, 474658.454568, 4976405.46694
457, 4984, 474656.411928, 4976433.04258
457, 4985, 474648.241794, 4976464.7052
457, 4986, 474635.986379, 4976494.32561
458, 4988, 474656.411928, 4976382.99662
458, 4989, 474569.602281, 4976385.03926
459, 4991, 476036.185034, 4976366.65422
459, 4992, 476040.270314, 4976405.46694
459, 4993, 476043.332997, 4976446.32229
459, 4994, 476041.290357, 4976482.07019
459, 4995, 476042.312954, 4976510.668
459, 4996, 476043.332997, 4976522.92554
459, 4997, 476046.397808, 4976542.33062
459, 4998, 476047.418277, 4976557.65085
459, 4999, 476049.460917, 4976657.74659
459, 5000, 476049.460917, 4976679.19687
460, 5002, 476159.760924, 4976363.58941
460, 5003, 476160.783095, 4976476.96274
461, 5005, 476159.760924, 4976363.58941
461, 5006, 476096.441637, 4976364.61158
462, 5008, 474652.327074, 4976361.54677
462, 5009, 474656.411928, 4976382.99662
463, 5011, 474729.946117, 4976359.50413
463, 5012, 474726.881306, 4976399.33731
463, 5013, 474726.881306, 4976436.10739
463, 5014, 474727.903477, 4976509.64796
463, 5015, 474730.96616, 4976541.31058
463, 5016, 474740.158891, 4976634.25411
463, 5017, 474749.349495, 4976703.7094
463, 5018, 474756.49916, 4976741.49994
463, 5019, 474776.925135, 4976819.12537
464, 5021, 474729.946117, 4976359.50413
464, 5022, 474652.327074, 4976361.54677
465, 5024, 476158.740455, 4976276.77338
465, 5025, 476159.760924, 4976363.58941
466, 5027, 476258.828113, 4976275.75121
466, 5028, 476260.870753, 4976476.96274
467, 5030, 476158.740455, 4976276.77338
467, 5031, 476258.828113, 4976275.75121
468, 5033, 476358.915345, 4976274.72904
468, 5034, 476360.957985, 4976475.9427
469, 5036, 476258.828113, 4976275.75121
469, 5037, 476358.915345, 4976274.72904
470, 5039, 476560.110279, 4976473.89793
470, 5040, 476559.088107, 4976274.72904
471, 5042, 476459.00045, 4976274.72904
471, 5043, 476559.088107, 4976274.72904
472, 5045, 476459.00045, 4976274.72904
472, 5046, 476460.023046, 4976474.9201
473, 5048, 476358.915345, 4976274.72904
473, 5049, 476459.00045, 4976274.72904
474, 5051, 476760.285169, 4976273.70857
474, 5052, 476659.17534, 4976273.70857
475, 5054, 476659.17534, 4976273.70857
475, 5055, 476661.21798, 4976474.9201
476, 5057, 476659.17534, 4976273.70857
476, 5058, 476559.088107, 4976274.72904
477, 5060, 476157.718284, 4976215.49035
477, 5061, 476158.740455, 4976276.77338
478, 5063, 474644.156514, 4976084.75458
478, 5064, 474627.816245, 4976095.98953
478, 5065, 474617.60347, 4976112.3298
478, 5066, 474609.433336, 4976151.14251
478, 5067, 474605.348056, 4976205.27587
478, 5068, 474614.538659, 4976262.47362
478, 5069, 474624.751434, 4976292.09361
478, 5070, 474652.327074, 4976361.54677
479, 5072, 474547.134092, 4976084.75458
479, 5073, 474553.262012, 4976085.77463
479, 5074, 474644.156514, 4976084.75458
480, 5076, 474754.456946, 4976082.70981
480, 5077, 474770.797215, 4976114.37244
480, 5078, 474772.839855, 4976117.43725
480, 5079, 474783.052629, 4976146.03548
480, 5080, 474785.095269, 4976163.40005
480, 5081, 474785.095269, 4976179.74075
480, 5082, 474784.0748, 4976203.23323
480, 5083, 474775.904666, 4976237.96067
480, 5084, 474744.244171, 4976306.39166
480, 5085, 474736.073611, 4976329.88415
480, 5086, 474729.946117, 4976359.50413
481, 5088, 474644.156514, 4976084.75458
481, 5089, 474754.456946, 4976082.70981
